class,b,c,d,e,f,g,h,i,k,k,l,m,n,o,p
1,74,1,5.97,16369,0.00297124,7.913649453,-5.598219933,18.4993886,-20.95559887,53.5011278,9.304930373,17.76895667,0.167332137,5.60616727,212.7533097
1,74,1,5.97,16369,0.002477703,7.519659039,-3.894556081,23.66303645,-21.50074177,49.10243776,16.29703078,17.48407074,0.103275136,4.190924037,208.2606867
1,82,2,5.97,11945,0.001704876,-0.942388678,7.549358705,14.13132303,-4.95788631,21.11166624,41.43951907,28.7062081,0.123155659,6.031156692,165.2539324
1,82,2,4.53,11945,0.002609722,5.202715894,1.150262925,12.20626999,-2.795296292,17.93104754,38.66047738,74.67324726,0.149773606,3.923722779,124.8639763
1,82,2,5.45,11945,0.002552584,7.392137377,3.805388923,13.57872581,-2.522584364,20.97990761,40.26135414,10.10030596,0.087405851,5.070537172,153.5796758
1,82,2,4.01,11884,0.002053188,2.233045443,-0.545511575,15.9402765,-13.369489,29.43582562,33.40197907,12.68290334,0.550471463,4.215466321,243.9361315
1,82,2,5.97,11884,0.002207595,-3.433866525,0.562913351,14.59844617,-11.10975659,24.04501719,27.17892736,9.163663328,0.215110918,4.777036596,193.0286981
1,82,2,5.45,11884,0.002800926,1.328759499,0.247070752,7.430730137,-12.89369012,21.07241649,30.06810901,18.39985057,0.143753048,5.120538541,128.0541683
1,82,2,5.93,11885,0.002389061,-4.250375551,3.867619093,11.00756188,-15.19700615,18.92825919,16.18211952,9.524177018,0.292208154,3.925059259,258.8661061
1,82,2,6.21,11885,0.001475128,8.691249685,0.818367259,6.632865058,-16.73244454,23.72897793,21.25186749,34.04048996,0.46578507,3.929778214,277.8967678
1,82,2,5.93,11885,0.002190765,2.021006075,1.577148726,23.09581904,-16.8352795,31.75261369,15.68073594,37.31754227,0.534087665,3.737405249,239.6398977
1,82,2,5.59,11886,0.003333491,-2.339946423,12.06816707,16.0105606,-15.87952965,44.0237586,23.57101206,8.400827168,0.116634757,5.021305035,188.1072171
1,82,2,5.93,11886,0.002334472,-0.960214855,8.339795246,16.01469989,-15.70475918,33.61109762,25.49961153,47.83685632,0.231520952,4.46652078,180.0890925
1,82,2,5.97,11886,0.001296312,7.279985631,4.811987504,26.73366811,-17.3854657,44.74362423,20.56584934,37.62781899,0.201051182,1.40005079,260.217775
1,82,2,6.21,12043,0.001455702,3.534696118,6.539505025,11.7173326,-15.43453115,66.5791856,15.68522904,59.31635062,0.269926828,5.229462681,211.0811156
1,82,2,5.97,12043,0.001601446,0.710269198,10.43600276,9.63485375,-14.16202868,25.77353507,23.74648513,49.77492756,0.438811951,4.715863469,223.4974113
1,82,2,5.97,12045,0.001104932,2.293335333,11.85537652,2.470433965,-8.702193949,10.17882116,21.05379427,76.89160274,0.098523319,5.993829942,115.4445758
1,82,2,5.97,12045,0.00196762,-3.860564507,13.19938204,6.501507775,-13.27418761,24.22708219,12.62881059,74.6105649,0.21101747,5.18847756,193.097735
1,82,2,5.97,12045,0.002468862,5.572095439,16.54524581,5.717261548,-8.800820864,32.27990445,14.84810975,68.21277349,0.347414224,5.313414612,103.0341482
1,82,2,5.97,12045,0.002239492,-0.429147687,15.67292691,7.237694717,-11.88774602,14.40340096,22.98887775,78.6032807,0.353626685,5.524355782,238.631271
1,82,2,5.97,12070,0.002388685,-7.334290488,13.26054267,2.694451002,-11.96026721,23.97771136,11.03179729,63.95646392,0.717109211,4.266489539,149.4278187
1,82,2,5.69,12070,0.000882322,-6.428985032,8.837282944,1.040433545,-12.62761269,4.203664734,10.77143916,61.15448949,0.484292697,2.448153353,207.5455921
1,82,2,6.01,12070,0.001325013,-1.983208312,15.1048215,6.223325756,-13.08338976,17.95683421,13.95354671,71.03714177,0.646208174,3.641934607,148.0198175
1,82,2,5.97,12210,0.002095205,-0.856692884,-1.157332539,1.972549944,-12.60578154,35.91042365,15.43003926,70.64378739,0.127665864,4.304171887,147.399951
1,82,2,5.97,12210,0.001131877,2.767012903,-2.177181053,2.10702765,-11.11021018,33.1300979,25.0698636,77.30933464,0.131644626,3.524006093,107.2900726
1,82,2,5.81,12210,0.000967399,2.677449815,6.011778385,3.049217836,-7.586913415,10.32484619,32.75644959,43.82365263,0.11678209,3.626177132,118.1115458
1,82,2,5.97,12210,0.002174363,2.18853397,-4.872108795,3.870379006,-10.59300587,10.31195019,24.90885717,71.67321766,0.064783122,4.663548565,118.2193745
1,72,2,4.45,18285,0.001259454,10.4725229,12.11504643,18.05527165,-29.83512769,62.72793104,4.403112452,8.940223184,0.106281209,5.098840775,320.8012298
1,72,2,4.51,18297,0.002286579,12.19755817,5.158333401,8.349310038,-26.01517101,52.06472233,4.08347968,14.1508016,0.348893424,4.809961155,317.62328
1,72,2,5.97,18245,0.002079126,11.40753036,-0.266112338,7.205877284,-22.43764531,35.01152618,-5.580893468,7.099239084,0.104003628,6.577916048,120.0690964
1,72,2,6.01,18245,0.003468232,12.10395255,8.42904343,8.788587436,-23.0763017,72.27239464,-3.161559866,1.546247271,0.179361446,5.556536984,239.8519451
1,72,2,5.53,18246,0.003517986,12.18387927,7.054012115,36.53890931,-23.47153923,120.2890855,-0.57271029,1.540955457,0.169255688,4.462216417,284.3443531
1,72,2,4.99,18246,0.002595185,12.85883893,8.431622933,47.70620786,-24.9176434,80.05104501,-2.522489904,9.616655099,0.131016483,3.728244746,438.1433915
1,72,2,5.57,18246,0.00200224,15.20041245,11.77848908,58.448198,-25.00100927,100.9613158,-3.237503694,5.228514515,0.117456814,3.512877019,394.4821869
1,72,2,5.61,18247,0.00102591,14.10888043,13.76689741,24.57279456,-23.45754253,54.9523313,2.306181088,13.9920155,0.440842826,4.80882865,200.9401663
1,72,2,5.47,18247,0.000932775,11.57800054,12.46339324,8.689015119,-26.1076094,40.88989721,-0.040975586,21.92828236,0.473892458,4.906961561,233.15939
1,72,2,5.51,18248,0.001691425,15.66079139,17.72270105,45.25682481,-25.22023239,86.06480857,1.334112682,12.44032788,0.240648664,4.583749473,331.8066454
1,72,2,5.97,18248,0.001559943,10.33831204,17.70152319,39.21935515,-28.11582803,80.17045541,-3.827992327,10.42847696,0.480013164,4.695099993,228.7631351
1,72,2,5.95,18248,0.002034786,6.741118332,16.73498899,34.76420394,-30.2648766,78.18714281,-5.588191989,10.64875942,0.385854184,5.285016974,210.5817621
1,72,2,5.99,18299,0.002339389,2.505050919,8.743133272,13.62522794,-29.29631592,60.8936862,2.192715879,13.7234795,0.097932091,7.156161859,374.0241681
1,72,2,5.57,18338,0.001963971,9.204989565,16.85134894,26.10382583,-32.70641268,50.72814269,10.83448283,6.854201623,0.261374362,5.474191128,393.8115713
1,72,2,5.23,18359,0.00104551,0.133863587,5.018271336,4.286925117,-33.12770997,25.59120419,4.550863953,15.92104228,0.529199069,5.091806118,292.6867785
1,72,2,5.63,18374,0.003470523,13.60001626,14.58744636,44.58507716,-28.36661991,73.31291971,9.204779711,1.139560213,0.165702384,4.614466825,172.7949825
1,72,2,5.99,18375,0.003870367,11.34555901,15.09499446,30.18259619,-29.60192312,94.79016041,6.031942946,2.56510831,0.198892154,4.151259613,284.252897
1,72,2,5.97,18375,0.004157044,10.73847281,17.326687,25.65316808,-27.68391105,68.69068774,7.065897335,0.879643226,0.194400512,3.8875747,306.9390848
1,72,2,5.55,18375,0.003469014,10.62894418,18.01878101,42.07022384,-28.19491643,65.50705974,6.596206211,0.953980651,0.183958828,6.778770264,233.0099106
1,72,2,5.53,18375,0.003403674,9.765268319,19.9971204,47.10359049,-27.44174249,70.10757897,7.400946195,0.916441791,0.168891575,6.793924906,189.1005808
1,72,2,4.29,18398,0.00145736,6.554093177,14.74446716,19.15989331,-30.33818862,66.20917444,-1.199136967,12.93864637,0.192782343,5.37120902,238.7817397
1,72,2,5.97,18399,0.002170728,4.592090092,18.59678466,7.555874482,-30.62029434,34.20917805,-2.282506272,37.45841628,0.212210839,5.513104878,219.3804268
1,72,2,4.01,18420,0.003652344,14.89441447,21.69781523,78.390645,-29.45014262,148.3932456,-8.51606591,21.44543008,0.235750945,5.772491085,297.1284475
1,72,2,5.89,18420,0.003287948,11.41371009,20.16463852,26.23436086,-29.58707266,84.76742095,-6.84555612,11.83642923,0.096108068,5.637084557,192.3969787
1,72,2,5.41,18438,0.001372732,7.801682868,13.54085273,4.807651017,-29.96978066,43.50507429,1.656642435,19.93110235,0.035821151,4.805417198,227.2793234
1,72,2,5.43,18466,0.002890222,9.242441377,8.718958518,2.451609148,-27.12985007,11.97360498,3.000623276,30.40892554,0.149252772,4.757824087,249.3451101
1,72,2,5.71,18645,0.003039501,9.857241378,20.46102465,16.58591735,-30.41111223,65.21221616,-9.008826609,1.610232495,0.52859456,4.047249508,145.7794609
1,72,2,4.41,18682,0.002946183,9.380082387,19.92574457,26.1451522,-25.64290726,93.57735761,-8.970448892,3.75230058,0.111269988,5.379330811,367.6881359
1,72,2,5.75,18699,0.002498878,11.26053709,12.38171951,45.26796501,-28.99532796,87.8699158,7.513660171,2.73133465,0.185778558,6.253189681,242.111386
1,72,2,4.01,18708,0.001120777,11.69756875,13.2751977,20.26299702,-24.40831314,72.47508177,3.295101933,17.1328052,0.158243178,4.884996127,304.8164042
1,72,2,5.61,18708,0.001150324,8.526034429,12.19807626,31.0903884,-28.35350968,80.88766692,-1.297770471,17.4049321,0.254793764,3.998934125,320.7178408
1,72,2,5.83,18708,0.001323918,7.76966084,9.917859781,24.52890523,-28.88484507,73.77434537,-1.246344429,15.93443525,0.691898305,5.864019688,286.717969
1,72,2,5.51,18708,0.001320535,6.743827568,9.817118118,39.46454799,-29.39723406,82.76761771,1.379597477,19.04007007,0.52694448,5.779947654,368.630745
1,72,1,4.51,18769,0.001420227,4.085177914,17.25542693,39.08599946,-32.05119017,75.22492629,-2.40075327,12.57980244,0.075095335,5.632127525,364.0548685
1,72,1,5.182312925,18828,0.001977122,3.411419566,16.12548982,27.50367979,-33.10921053,73.30380338,0.40454889,6.087973048,0.432643622,5.388448514,341.0676906
1,72,1,5.61,18841,0.003119861,9.860301401,18.10018175,12.92250745,-31.23764529,67.60536857,2.210986639,4.027099345,0.25105625,3.949601203,395.9974365
1,72,1,5.99,18857,0.003153354,7.550159752,23.05499137,20.33534344,-23.78545206,73.29699824,2.867973892,25.9456737,0.191954816,7.59309197,312.3783036
1,72,1,5.83,19077,0.002692857,13.59956143,18.96542742,10.35296628,-33.43793056,70.40043788,-7.592321129,7.588711025,0.177686441,6.299249379,363.2835627
1,72,1,5.71,19077,0.002683772,10.45144019,20.10300803,9.005499832,-29.30633477,36.13202624,-4.592134439,5.043885545,0.156232071,6.979700915,356.003849
1,72,1,5.49,19209,0.001231777,12.55358667,20.59378265,9.428880574,-27.25457647,36.77097284,-5.635977647,37.61550948,0.073953349,4.535051798,147.5060593
1,72,1,6.01,19232,0.003358304,14.96521029,16.88812123,13.36232503,-27.33597318,62.17743243,0.956224795,13.65545413,0.250983665,4.962360342,336.211173
1,72,1,5.71,19232,0.002560868,12.99600308,17.56023394,17.31666556,-28.29589792,79.07548178,0.952869386,16.44335988,0.213509236,6.896148907,433.308909
1,72,1,6.01,19398,0.004005145,7.543287339,18.66633585,28.02656857,-27.80299144,105.2113243,-3.265663172,2.67736599,0.107683512,3.808176855,343.6782697
1,72,1,5.97,19412,0.00355655,8.723897066,17.43069619,10.6445919,-24.87492266,67.99811059,-7.718939606,5.702292565,0.563694521,4.376536747,295.6839133
1,72,1,5.75,19412,0.002705546,14.34899485,16.06178188,32.15878112,-25.59336083,107.0460716,-10.30207115,10.65025714,0.253311597,3.913844927,198.9148312
1,72,1,5.7,19434,0.001442912,6.001740496,15.22179194,7.578121306,-25.49193763,40.2257968,10.38937274,23.99904155,0.410219685,4.758370154,206.219877
1,72,1,5.94,19435,0.001721101,9.095150198,13.76430729,9.564278357,-27.15490944,36.40198513,3.296891144,21.18918384,0.075619456,5.089332455,181.6581544
1,72,1,5.99,19443,0.003173561,5.333940951,15.86815516,13.15512337,-30.44820183,58.47209157,1.047529093,4.624272422,0.163260065,4.178970593,181.6781222
1,72,1,5.01,19443,0.002908146,5.112541281,14.94287886,9.862577236,-32.08097309,36.89591417,-3.257863801,6.683988148,0.107816662,6.10596486,287.8998624
1,72,1,4.87,19443,0.002805716,6.540690556,17.36516708,8.623031652,-29.71361662,40.22155769,-4.081113832,4.3618877,0.214935211,4.963194101,415.4178387
1,72,1,4.01,19452,0.003690205,15.60628303,26.0549323,54.8727052,-22.54565587,155.9649568,1.938315935,33.71519788,0.150083393,4.876960081,202.9039154
1,72,1,5.51,19482,0.003741861,11.04795466,18.50361389,7.758485605,-27.44571132,26.53807941,-2.316709214,1.822006953,0.494288172,4.537989562,174.0502191
1,72,1,5.51,19540,0.001518359,12.92204548,14.76367452,27.92813589,-25.83111121,53.83180968,6.554929882,4.498341188,0.485495025,4.554246527,365.8640647
1,72,1,5.21,19540,0.001707006,8.074700933,15.01983721,31.66842283,-31.30832987,68.88461125,-0.302289445,3.256954216,0.58596221,5.587370615,364.9993351
1,72,1,5.51,19649,0.002718093,13.09317494,4.655131845,4.960076909,-26.29544768,33.34091903,12.33702265,21.90521501,0.508676238,4.972512578,193.6121158
1,72,1,5.87,19672,0.002145471,24.38110513,11.46483332,67.88207737,-21.89393599,112.5118161,9.129806988,6.394662512,0.413089992,6.023298406,216.5105447
1,72,1,5.51,19672,0.002378005,18.02151123,15.13458175,76.68869839,-23.91923097,123.1697629,7.220218392,6.873958194,0.238050513,5.757419778,279.1166386
1,72,1,5.99,19675,0.002258886,5.054768416,13.13208085,7.224366359,-26.26531539,27.09303881,1.413840055,9.312961211,0.12093416,6.352297839,326.1158607
1,72,1,6.01,19675,0.002274473,-2.253385486,13.82404325,21.96723135,-29.17720214,44.07459993,-3.965414839,12.70705659,0.123476256,2.935681506,194.5427453
1,72,1,6.01,19842,0.003520847,10.25540055,15.68881029,15.31202262,-25.89476138,42.3152973,-3.599901442,4.493339728,0.199074774,4.817324158,140.1280265
1,72,1,5.91,19842,0.00279659,6.915001304,13.3252802,23.36365912,-26.59405085,50.87916982,1.185079293,18.55206382,0.251333252,7.239047844,240.5584663
1,72,1,5.01,19892,0.005506065,13.1228963,18.04150071,54.94373352,-29.41286286,114.5519983,-2.61736576,15.23922309,0.167715474,5.84662902,222.83673
1,72,1,5.99,20297,0.002183614,16.24931979,24.04363598,13.75314752,-24.95070226,44.23673752,2.917223879,12.74962917,0.195963547,6.596421619,215.2044533
1,72,1,5.15,20297,0.002336882,10.45053058,20.69201071,10.32629687,-30.69920461,38.02796092,-13.62212056,3.70644283,0.263625915,4.432816491,320.8352515
1,72,1,4.01,20435,0.003679148,10.28423766,19.22218131,14.44732084,-26.25160088,65.3930961,0.310427171,5.712359167,0.398933203,4.453751024,166.2297112
1,72,1,5.01,20435,0.002513205,11.72032509,15.45586447,18.55659428,-28.78108092,67.13717098,-4.311406037,13.25039416,0.187721795,4.357978484,216.8477612
1,72,1,5.75,20476,0.002825257,15.83549508,8.360677197,14.09867209,-24.20989825,53.9829612,12.42261951,3.88119835,0.326686485,2.871212092,364.6360414
1,72,1,5.99,20476,0.002044063,13.11058695,13.69809276,3.438555339,-26.56406362,11.51182183,12.14855727,6.192286325,0.275457734,5.362208538,408.851167
1,72,1,5.95,20476,0.002223087,12.18584784,11.72929201,14.84774558,-27.29414516,52.29789544,7.070101769,13.66820577,0.407488801,6.240380083,312.2591272
1,72,1,5.51,20514,0.00178903,8.506068042,7.694516853,8.641075638,-28.94006971,27.19618087,20.92559381,10.00753082,0.17176585,5.0249678,322.4028299
1,72,1,4.51,20684,0.003554001,7.975209023,20.69516639,16.2393467,-29.34411376,82.14416326,-2.91397334,4.908197607,0.066136377,2.153262718,353.3445424
1,72,1,5.99,20708,0.002187974,4.742926947,19.67020378,26.5900066,-33.4000542,87.96005707,-3.193986581,8.505523261,0.093890717,5.15164293,185.0472822
1,72,1,5.95,20708,0.002495498,5.906724305,20.01525634,38.84858584,-34.35633638,92.06468674,-4.385677773,9.593807747,0.088649024,5.981685478,350.8377148
1,78,2,5.385941043,19475,0.00296838,17.42330095,2.534600499,19.66598399,-8.834846285,42.8065766,39.31827054,17.0455847,0.081822491,6.578649231,271.920918
1,78,2,5.92,19711,0.002494414,15.87091865,21.11975362,7.211219459,-6.966026818,17.30041218,24.91609874,39.481382,0.535799708,4.16173807,231.9419475
1,78,2,5.83,19821,0.001635707,17.41587958,14.71973875,9.105978681,-11.4386693,24.97978473,28.36986775,24.37268304,0.115643809,4.303774384,325.2788074
1,78,2,5.92,19821,0.002437268,16.6219812,13.94025236,11.15396427,-10.36513923,18.46653202,24.78818184,39.10028102,0.332018187,2.879813687,178.7114427
1,78,2,5.92,20020,0.003003622,23.84794705,1.789061332,19.25405758,-8.386954209,61.9475774,17.13130787,10.42210367,0.073693507,4.6443708,222.6773126
1,78,2,5.59,20085,0.002225055,14.91831079,16.16554193,14.89970419,-4.452418923,30.36884766,25.32261061,63.14910706,0.071093485,5.496477497,146.3727384
1,78,2,5.46861678,20409,0.004151777,23.20670786,13.36096516,11.99084703,-10.42533703,24.53568503,30.51164391,36.13676157,0.151515049,3.789146558,104.4314726
1,78,2,5.96,20438,0.003358943,20.26059377,5.709191001,33.21568947,-15.06228223,64.31654836,5.968473176,25.04380161,0.527515884,5.371722977,179.8944851
1,78,2,5.95,20473,0.003685089,9.866481922,18.41722767,14.99859239,-2.57956253,47.77920074,31.78465849,105.992282,0.336357834,4.792168529,166.6290654
1,78,2,5.97,20473,0.003987034,4.631739273,24.27236745,6.985843041,-0.391921101,28.03406801,27.36481478,103.9426406,0.049110794,4.961020921,101.7106507
1,78,2,5.95,20473,0.002515905,7.061911884,24.9620587,15.30153168,-1.709324851,34.86784121,18.17312559,108.4990833,0.150459983,3.65614237,108.0236042
1,78,2,5.97,20473,0.00371506,5.181067676,26.17687779,7.154017371,1.044462788,21.44032008,30.01665235,113.1120404,0.052899847,4.484573773,172.4197826
1,78,2,5.172244898,20507,0.002791953,17.77725563,25.12642374,9.04544255,-6.239489364,23.13346998,18.13461331,5.823431906,0.067852955,3.600922775,321.0675755
1,78,2,5.657573696,20563,0.002401865,21.68273896,14.60829303,11.81937212,-5.012233667,26.84579257,29.36204524,80.60544803,0.103357309,4.913819249,152.1646882
1,78,2,5.92,20563,0.002807768,20.29614768,10.12922184,9.900612122,-6.171171599,24.00708219,30.02190769,53.88582599,0.383419092,3.161481586,121.9957531
1,78,2,5.92,20563,0.002165171,15.61554906,13.05580083,12.42522619,-3.43526868,25.83427561,26.19594605,55.15829017,0.063032347,2.557958501,93.88570321
1,78,2,5.6,20587,0.002285319,13.86057199,19.34368544,15.1794886,-7.880180071,54.3203222,27.13692905,84.63809331,0.114386426,6.811291459,119.9756008
1,78,2,5.37,20587,0.003817262,17.69990061,17.46588583,12.09356832,-8.249675619,28.98789085,34.89094118,81.8101984,0.087113249,5.738465706,119.4452589
1,78,2,4.01,20677,0.002932631,27.09731022,19.1283645,45.05235478,-10.91331595,94.37686829,32.52780841,67.58900356,0.060311603,5.323576552,150.8328384
1,78,2,5.92,20741,0.002215779,15.85116889,29.74963212,3.013907027,-7.668419846,17.44689005,34.22759027,13.61929392,0.086297509,5.853203651,269.9052825
1,78,2,5.92,20743,0.003096901,14.41315737,-0.060192958,19.93100261,-10.74381964,28.9431919,23.96801096,36.9313489,0.124917258,3.435357498,141.6623742
0,71,2,5.97,18973,0.003030064,-10.39619362,10.34439653,10.54894599,-10.4051503,22.06647604,22.31901835,47.77237476,0.543323059,2.636723186,201.758201
0,71,2,5.97,18973,0.002915573,-12.11513023,13.0202388,7.867932929,-7.738096413,14.34197989,26.54110402,55.15385704,0.662736334,2.377826661,252.3604575
0,71,2,5.45,18973,0.002190223,-8.461470521,13.63019825,6.054737667,-9.321981113,13.83681122,27.09071971,60.24165875,0.574111268,5.727257611,193.0565283
0,71,2,5.71,18974,0.002038972,-8.880513406,22.69943653,5.278180906,-10.02420458,8.264152612,30.78961999,65.06975371,0.680192218,3.285285799,226.8727834
0,71,2,5.97,18974,0.001549546,-8.41672505,11.34000596,7.077864556,-10.77964702,11.05873266,27.80070297,62.60249186,0.603344092,3.552910957,221.3899811
0,71,2,5.93,18974,0.002595794,-12.69192309,15.3350161,6.244255987,-8.174300381,13.19153026,24.14812254,76.58682961,0.548591597,3.975784414,213.0645539
